name,category,description,examples,url,source
木筷,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
竹筷,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
快餐盒,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
塑料筐,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
塑料篮筐,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
塑料水果筐,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
相框,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
黑框眼镜,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
矿水瓶,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
矿泉水瓶,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
矿泉水瓶子,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
头盔,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
葵花籽,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
葵花子壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
葵花籽壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
死昆虫,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
垃圾桶,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
拉链,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
拉拉裤,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蜡笔,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蜡纸,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
腊肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
辣酱,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
辣条,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
剩莱,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
一次性莱盒,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
自来水滤芯,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蓝莓干,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
塑胶菜蓝子,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
花篮,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
篮球,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
竹篮,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
西兰花,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
电缆,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
烂桔,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
烂桃,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
烂菜叶,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
槟榔,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
榔头,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
槟榔壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
老鼠药,有害垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
死老鼠,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
奶酪,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
可乐杯,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
可乐罐,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
肋骨,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
肋排,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
布类,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蛋类,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
擦眼泪的纸,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
瓦楞纸,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
冷饮,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
冷饮棒,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
冷饮袋,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
车厘子,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
梨,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
离心纸,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
钢笔里的墨囊,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
纸制糖果礼盒,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
荔枝核,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
荔枝壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
荔枝干壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
栗子,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
板栗壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
可丽饼,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
麦丽素,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
日历,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
台历,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
便利贴,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
乐利包,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
利乐包,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
果粒,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
牛肉粒包装袋,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
沥水架,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
磁力片,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
魔力擦,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
巧克力,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
琉璃,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
联通卡,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
莲藕,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
莲蓬,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
莲雾,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
连裤袜,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
连衣裙,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
骨肉相连,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
洗脸巾,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
护脸霜瓶,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
塑料脸盆,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
项链,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
金属拉链,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
练习本,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
狗粮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
粮食,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
猫粮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
凉皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
凉席,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
空调两用风扇,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
少量泥土,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
晾衣架,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
塑料晾衣架,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
坏了的碗,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
破了的碗,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
坏了的玩具,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
布料,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
盘尼西林,有害垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鱼鳞,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鱼鳞鱼肠,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
冰淇淋,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
零食,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
零食袋,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
零食罐,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
哑铃,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
马铃薯,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
马铃薯片,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
领带,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
红领巾,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
毛领子,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
溜溜球,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
榴莲干,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
榴莲核,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
榴莲壳,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
镇流器,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
电子镇流器,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
龙虾,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
大龙虾,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
龙虾壳,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
鸟笼,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
芦荟,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
芦稷,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
芦稷皮,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
甜卢蜀,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
炉渣,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
电磁炉,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
电暖炉,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
卤素灯,有害垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
卤素灯泡,有害垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
花露水瓶,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
沐浴露瓶,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
洗发露瓶,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
电路板,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
路由器,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
线路板,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
录像带,有害垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
录音机,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
铝,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
旅行袋,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
旅游时报,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
滤网,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
滤芯,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
绿豆,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
绿萝,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
海螺,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
花螺,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
螺帽,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
绿箩,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
落发,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
落叶,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
落花生,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
姨妈巾,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
老干妈辣酱,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
麻布,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
麻袋,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
麻绳,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
密码锁,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
马肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
买菜的包装袋,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
麦子,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
烧卖,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
外卖盒,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
外卖餐盒,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
馒头,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
蔓藤,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
藤蔓,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
漫画,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
漫画书,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
芒果,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
芒果干,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
芒果核,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
貂毛,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
狗毛,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
帽子,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
浴帽,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
泡沫箱属于什么垃圾,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
杨梅,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
发霉食物,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
煤饼,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
煤灰,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
煤渣,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
没用过尿片,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
没用过的纸杯,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
没用过的尿不湿,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
眉笔,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
美瞳,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
门锁,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
柠檬,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
米,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
大米,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
菠萝蜜,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
棉,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
海绵,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
海绵垫,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
海绵纸,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
面,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
面包,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
灭火器,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
灭蚊剂,有害垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
废灭火器,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
玻璃器皿,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
明信片,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
三明治,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
说明书,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
名画,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
名片,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
塑料模型,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
面膜,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
磨刀器,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
磨砂膏,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
摩丝,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
摩易擦,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
魔笔,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
抹布,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
废抹布,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
旧抹布,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
速溶饮料粉末,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
墨粉,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
墨盒,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
默写本,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
泡沫,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
肉沫,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
泡沫板,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
牡蛎壳,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
牡蛎肉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
吃剩下的牡蛎壳,其他垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
屏幕,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
荧幕,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
电脑屏幕,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
树叶是那种垃圾,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
收纳箱,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
塑料收纳盒,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
奶粉,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
奶盒,可回收物,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
南瓜,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
南瓜皮,厨余垃圾,,[],https://cdn.jsdelivr.net/npm/garbage-classification-data/garbage.json,garbage-classification-data
